Dog_ID,Dog_Age_Years,Match_Outcome,Behavior_Calm,Behavior_Energetic,Behavior_Independent,Size_Medium,Size_Small,Health_Condition_Healthy,Health_Condition_Special Needs,Housing_Type_Condo,Housing_Type_House,Lifestyle_Sedentary,Family_Composition_With Kids,Pet_Experience_Yes
1826,3.0,0,False,False,False,False,False,False,True,False,True,True,False,False
1827,1.5,0,False,False,False,False,True,False,True,False,True,False,True,False
1828,8.0,1,False,True,False,False,True,False,True,False,True,True,False,True
1829,3.0,0,True,False,False,True,False,False,False,True,False,False,True,True
1830,1.5,1,False,False,False,False,True,True,False,False,True,True,True,False
1831,7.0,0,False,False,False,False,False,False,True,False,False,True,False,False
1832,3.0,1,False,True,False,False,True,False,False,False,False,True,True,True
1833,2.0,1,False,True,False,False,False,False,True,False,True,False,False,False
1834,5.0,1,False,True,False,False,False,True,False,True,False,True,True,True
1835,8.0,0,True,False,False,False,True,True,False,False,True,False,False,False
1836,7.0,1,False,False,True,False,False,False,False,False,False,True,False,False
1837,5.0,1,False,False,True,False,False,False,True,False,False,False,False,False
1838,8.0,0,False,True,False,False,True,False,False,False,False,True,True,True
1839,2.0,1,True,False,False,False,False,True,False,True,False,True,False,True
1840,5.0,1,False,False,False,False,True,True,False,False,True,True,False,True
1841,8.0,0,False,False,True,False,False,False,True,True,False,True,True,False
1842,2.0,1,False,True,False,False,True,False,False,True,False,True,True,False
1843,5.0,0,True,False,False,False,False,False,False,False,True,True,False,False
1844,7.0,0,False,False,True,False,True,False,True,True,False,True,True,True
1845,5.0,0,False,False,False,False,False,False,True,False,False,False,True,False
1846,1.5,0,False,False,False,False,True,False,True,True,False,False,False,False
1847,5.0,0,True,False,False,False,True,False,False,False,False,True,False,True
1848,3.0,0,False,False,False,True,False,False,False,False,True,False,True,True
1849,3.0,1,True,False,False,False,False,False,False,False,False,True,False,True
1850,5.0,0,False,False,False,False,False,False,False,True,False,False,False,True
1851,8.0,0,False,True,False,False,False,False,True,False,True,True,True,False
1852,2.0,1,False,False,False,False,False,False,False,False,True,True,False,True
1853,5.0,1,False,True,False,False,True,True,False,False,False,False,True,True
1854,1.5,0,False,True,False,False,True,True,False,False,False,False,False,False
1855,1.5,1,True,False,False,False,False,True,False,True,False,True,True,True
1856,8.0,0,True,False,False,False,True,True,False,False,True,False,True,False
1857,2.0,0,False,True,False,True,False,False,True,False,True,True,False,True
1858,1.5,0,False,False,False,False,True,True,False,False,True,True,True,False
1859,3.0,1,False,True,False,False,True,False,True,False,True,False,True,False
1860,2.0,0,False,False,False,True,False,True,False,True,False,True,True,False
1861,7.0,1,False,False,False,True,False,True,False,True,False,False,False,False
1862,5.0,1,False,True,False,False,False,True,False,False,True,True,False,False
1863,7.0,1,False,True,False,False,False,False,False,True,False,False,True,False
1864,8.0,0,False,True,False,False,False,True,False,True,False,True,True,True
1865,7.0,0,True,False,False,False,True,False,False,False,False,True,True,False
1866,3.0,1,False,False,True,False,True,False,False,False,False,False,True,True
1867,7.0,0,False,False,True,False,True,False,False,True,False,True,False,False
1868,5.0,1,False,False,False,True,False,False,False,False,True,True,True,False
1869,7.0,0,False,True,False,True,False,False,True,False,False,False,True,True
1870,8.0,1,False,False,False,False,True,True,False,False,True,True,False,True
1871,8.0,1,False,True,False,False,True,False,False,True,False,True,False,True
1872,7.0,0,True,False,False,False,False,False,True,False,True,False,False,True
1873,7.0,1,False,False,False,True,False,False,True,True,False,True,True,True
1874,7.0,1,False,False,True,True,False,False,True,True,False,True,False,False
1875,5.0,1,False,False,False,True,False,False,True,True,False,False,False,False
1876,3.0,1,False,False,True,False,False,False,False,True,False,True,False,True
1877,8.0,0,False,False,True,False,False,False,True,True,False,False,False,True
1878,5.0,0,True,False,False,False,False,False,True,False,False,False,False,False
1879,5.0,1,False,False,False,False,False,True,False,True,False,False,False,False
1880,8.0,0,False,False,True,True,False,True,False,False,False,True,True,True
1881,8.0,1,False,False,True,False,True,False,False,False,True,False,True,True
1882,3.0,1,False,False,True,True,False,False,False,False,False,False,False,True
1883,1.5,0,True,False,False,True,False,False,True,True,False,True,True,True
1884,7.0,1,False,True,False,True,False,True,False,False,False,True,False,True
1885,2.0,0,False,True,False,True,False,False,True,False,True,True,True,False
1886,7.0,0,False,True,False,False,False,False,True,False,True,True,False,False
1887,1.5,0,False,True,False,True,False,True,False,True,False,True,False,True
1888,7.0,0,False,True,False,False,False,True,False,False,True,False,True,True
1889,8.0,0,False,False,False,False,False,False,True,True,False,True,False,True
1890,1.5,0,False,False,False,True,False,True,False,False,True,True,True,False
1891,3.0,1,False,True,False,False,True,True,False,True,False,False,True,False
1892,8.0,1,True,False,False,False,True,False,False,False,True,False,True,False
1893,8.0,0,True,False,False,False,False,False,True,False,True,False,True,False
1894,5.0,0,False,False,False,True,False,True,False,False,False,True,False,False
1895,2.0,1,True,False,False,False,True,False,False,False,False,True,False,True
1896,8.0,1,False,True,False,True,False,False,True,False,True,True,True,False
1897,3.0,1,False,True,False,True,False,False,False,False,True,False,True,True
1898,2.0,0,False,True,False,False,True,False,True,False,False,False,False,True
1899,1.5,0,False,False,False,False,False,True,False,False,False,True,True,True
1900,8.0,1,True,False,False,True,False,True,False,False,True,True,False,True
1901,8.0,0,False,True,False,True,False,True,False,False,True,False,True,True
1902,2.0,0,False,False,True,False,False,True,False,False,True,True,False,False
1903,8.0,1,False,False,False,False,True,False,True,True,False,False,True,True
1904,1.5,0,True,False,False,False,True,True,False,True,False,True,False,True
1905,8.0,0,False,False,True,True,False,False,False,False,True,False,True,True
1906,1.5,0,False,False,True,True,False,False,False,True,False,False,False,False
1907,7.0,1,False,False,True,False,False,True,False,True,False,True,False,False
1908,8.0,1,False,False,True,False,True,False,False,False,False,False,True,False
1909,2.0,1,True,False,False,False,False,True,False,True,False,False,False,True
1910,2.0,1,False,True,False,True,False,False,False,False,True,False,False,False
1911,7.0,1,False,False,False,False,True,False,True,False,False,False,False,True
1912,5.0,0,False,False,False,False,True,True,False,False,False,False,False,False
1913,2.0,1,True,False,False,True,False,False,True,True,False,True,False,True
1914,5.0,0,False,False,True,True,False,False,False,False,True,True,True,False
1915,8.0,0,False,False,True,True,False,False,False,True,False,True,False,False
1916,7.0,1,False,False,False,False,True,False,False,False,True,True,False,True
1917,5.0,1,False,False,False,True,False,False,False,False,True,True,True,False
1918,1.5,1,False,False,False,False,True,True,False,False,True,True,False,False
1919,8.0,1,False,False,True,True,False,False,False,False,True,False,True,False
1920,7.0,1,False,False,True,False,True,False,False,False,True,False,True,True
1921,1.5,1,False,True,False,False,False,True,False,False,True,True,False,False
1922,3.0,1,False,False,False,False,False,False,False,False,True,False,False,False
1923,7.0,1,False,False,True,False,True,False,True,True,False,False,True,False
1924,2.0,0,True,False,False,False,True,True,False,True,False,False,False,True
1925,2.0,1,False,False,False,False,True,False,False,False,False,True,True,True
1926,5.0,0,False,False,True,False,True,False,False,False,False,False,True,True
1927,3.0,1,False,False,False,False,False,False,True,False,False,True,True,False
1928,7.0,1,False,False,True,False,False,False,True,False,True,True,True,False
1929,8.0,0,False,False,True,False,True,False,False,False,False,True,False,False
1930,3.0,0,False,True,False,False,True,False,True,True,False,True,True,False
1931,1.5,1,False,False,True,False,False,True,False,False,False,False,True,True
1932,2.0,1,False,False,False,True,False,False,True,True,False,False,True,False
1933,8.0,0,True,False,False,False,False,True,False,False,True,True,True,False
1934,1.5,0,False,False,True,True,False,True,False,False,True,False,True,False
1935,2.0,0,True,False,False,False,False,False,False,True,False,False,True,True
1936,3.0,0,False,False,True,True,False,False,True,False,True,True,True,False
1937,1.5,1,True,False,False,True,False,False,False,False,False,True,False,False
1938,7.0,0,False,False,True,True,False,False,True,False,True,True,True,False
1939,3.0,0,True,False,False,False,False,False,True,True,False,False,True,True
1940,5.0,0,False,False,True,False,True,False,False,False,False,False,True,True
1941,1.5,0,True,False,False,False,True,False,False,False,True,False,True,True
1942,7.0,0,True,False,False,False,True,False,True,False,True,True,False,True
1943,5.0,0,True,False,False,False,False,True,False,False,False,False,False,True
1944,2.0,0,False,False,False,True,False,True,False,True,False,True,True,False
1945,7.0,1,False,False,False,True,False,True,False,False,True,False,True,True
1946,1.5,0,False,False,True,False,False,True,False,True,False,True,False,False
1947,3.0,1,True,False,False,False,True,True,False,True,False,False,True,False
1948,1.5,1,False,False,False,False,False,False,True,False,False,True,False,True
1949,3.0,1,False,False,False,False,False,False,True,False,False,False,True,True
1950,1.5,1,True,False,False,True,False,True,False,False,False,False,True,True
1951,7.0,1,False,False,True,True,False,False,True,False,True,False,True,True
1952,8.0,1,True,False,False,True,False,False,False,True,False,True,False,False
1953,8.0,0,False,True,False,True,False,False,True,True,False,False,False,False
1954,8.0,0,False,True,False,False,False,False,True,False,False,False,True,False
1955,1.5,1,True,False,False,False,True,False,False,True,False,False,True,True
1956,2.0,0,False,True,False,False,False,False,True,True,False,False,True,False
1957,2.0,0,False,False,True,True,False,True,False,False,True,False,False,False
1958,5.0,0,False,True,False,False,True,True,False,True,False,True,True,False
1959,3.0,0,False,False,False,False,True,True,False,False,False,True,False,False
1960,8.0,1,False,False,True,False,True,False,False,False,False,False,True,False
1961,8.0,1,True,False,False,False,True,True,False,True,False,False,True,True
1962,2.0,1,True,False,False,True,False,False,True,False,True,False,False,True
1963,8.0,1,True,False,False,False,False,False,False,True,False,True,False,True
1964,7.0,0,False,False,True,False,True,True,False,False,True,True,False,False
1965,5.0,0,False,False,True,False,True,False,True,False,True,False,True,True
1966,1.5,0,False,True,False,False,True,False,True,False,True,True,False,True
1967,7.0,0,True,False,False,False,True,True,False,True,False,False,False,True
1968,1.5,0,False,False,True,False,True,True,False,True,False,False,True,True
1969,3.0,0,False,False,True,True,False,True,False,False,False,False,False,True
1970,2.0,0,False,True,False,False,True,False,True,False,False,True,False,False
1971,2.0,1,False,False,True,True,False,False,True,False,True,True,True,True
1972,5.0,1,True,False,False,True,False,False,True,False,False,True,False,True
1973,2.0,1,False,True,False,False,False,False,True,False,False,False,False,True
1974,3.0,1,False,True,False,True,False,False,True,False,False,True,True,False
1975,2.0,0,False,False,True,False,True,True,False,False,False,False,True,True
1976,5.0,1,True,False,False,False,False,False,False,False,False,False,True,True
1977,1.5,1,False,False,False,False,False,True,False,True,False,False,False,True
1978,2.0,1,True,False,False,False,False,True,False,False,False,False,False,False
1979,1.5,1,False,True,False,True,False,False,False,True,False,True,True,False
1980,7.0,1,False,False,False,True,False,True,False,False,False,True,True,False
1981,2.0,1,False,True,False,False,False,True,False,False,True,False,False,False
1982,2.0,0,False,False,True,False,False,False,False,False,False,False,False,True
1983,3.0,0,False,False,True,False,True,True,False,False,True,False,False,True
1984,7.0,1,True,False,False,False,False,False,True,True,False,False,False,True
1985,1.5,1,False,False,False,False,False,True,False,False,True,False,True,False
1986,1.5,1,False,False,False,False,False,False,True,False,False,False,True,False
1987,5.0,0,False,True,False,False,True,True,False,False,True,False,False,False
1988,5.0,1,False,False,True,True,False,False,True,False,True,True,False,False
1989,3.0,1,False,True,False,False,False,False,True,False,False,True,True,False
1990,2.0,1,False,True,False,False,True,False,True,True,False,False,False,True
1991,2.0,0,True,False,False,False,True,False,False,True,False,False,False,True
1992,8.0,1,False,True,False,True,False,False,False,True,False,False,False,False
1993,2.0,1,True,False,False,False,False,False,False,False,True,False,False,False
1994,1.5,1,True,False,False,False,True,False,True,True,False,False,True,False
1995,8.0,1,True,False,False,True,False,True,False,False,True,False,False,True
1996,3.0,0,False,False,False,False,False,True,False,True,False,True,False,False
1997,5.0,0,False,True,False,True,False,False,True,False,True,False,True,False
1998,2.0,0,False,False,False,False,True,True,False,False,False,False,True,False
1999,1.5,1,False,False,False,False,True,False,True,True,False,False,False,True
2000,7.0,1,False,False,True,True,False,False,True,False,True,True,True,True
2001,1.5,0,True,False,False,False,True,False,True,True,False,False,True,True
2002,8.0,0,False,False,False,False,True,True,False,True,False,True,False,False
2003,2.0,1,True,False,False,False,False,False,True,False,True,True,True,False
2004,1.5,0,False,False,True,False,False,False,False,False,False,False,True,False
2005,3.0,0,False,False,False,False,True,False,False,True,False,True,True,False
2006,1.5,1,True,False,False,True,False,True,False,False,False,True,False,True
2007,2.0,0,False,False,True,False,True,False,True,True,False,False,True,True
2008,7.0,0,False,False,True,False,True,False,True,False,True,False,False,True
2009,2.0,0,False,False,False,False,False,True,False,True,False,False,True,True
2010,5.0,0,False,True,False,True,False,False,True,False,False,False,False,True
2011,5.0,0,False,False,False,True,False,True,False,False,False,True,True,False
2012,8.0,0,False,False,True,False,False,False,False,True,False,False,True,True
2013,7.0,1,False,True,False,True,False,False,True,True,False,False,False,True
2014,7.0,0,False,False,False,True,False,True,False,True,False,True,False,False
2015,7.0,0,False,True,False,False,True,False,False,False,True,False,False,False
2016,2.0,0,False,True,False,True,False,False,False,False,False,False,False,True
2017,2.0,0,False,False,True,False,True,False,True,False,False,False,True,True
2018,7.0,0,False,False,False,False,False,False,True,True,False,False,True,True
2019,2.0,0,False,False,False,False,False,False,False,True,False,True,False,True
2020,7.0,1,False,True,False,False,True,False,True,False,False,True,False,True
2021,1.5,1,False,False,True,False,False,True,False,False,False,False,False,True
2022,7.0,0,False,False,False,False,False,False,True,False,True,False,False,False
2023,2.0,0,True,False,False,False,False,False,True,True,False,True,False,True
2024,8.0,0,False,False,False,True,False,True,False,False,True,True,True,False
2025,8.0,1,False,True,False,False,True,False,False,True,False,True,False,False
2026,8.0,1,False,False,True,True,False,True,False,True,False,True,True,True
2027,5.0,1,True,False,False,False,True,False,True,False,False,False,False,True
2028,1.5,0,False,True,False,False,True,True,False,True,False,False,False,False
2029,3.0,1,False,False,True,False,True,True,False,True,False,True,True,True
2030,3.0,1,False,False,True,False,True,False,True,True,False,False,False,False
2031,5.0,1,False,True,False,False,False,False,True,False,True,True,True,True
2032,3.0,1,False,True,False,True,False,False,False,True,False,True,False,False
2033,8.0,0,False,False,False,False,False,True,False,False,False,True,True,True
2034,5.0,1,False,True,False,False,True,True,False,True,False,True,True,False
2035,3.0,1,False,True,False,False,True,True,False,False,False,False,False,True
2036,5.0,0,False,True,False,False,False,False,True,False,True,False,False,False
2037,8.0,1,False,False,False,False,False,True,False,True,False,True,False,False
2038,7.0,0,False,True,False,False,False,False,False,False,False,True,False,False
2039,5.0,1,False,True,False,False,False,False,False,False,False,True,True,True
2040,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False
2041,5.0,1,False,False,True,False,False,True,False,False,False,False,True,False
2042,7.0,0,False,True,False,False,False,False,False,True,False,True,True,True
2043,2.0,1,False,True,False,True,False,True,False,False,True,False,True,True
2044,7.0,1,False,False,True,False,True,False,True,True,False,True,True,True
2045,8.0,1,False,True,False,False,False,True,False,False,False,False,False,True
2046,2.0,1,True,False,False,True,False,True,False,True,False,False,False,True
2047,1.5,1,True,False,False,True,False,True,False,True,False,False,True,False
2048,8.0,1,False,False,True,True,False,False,False,False,True,True,True,True
2049,3.0,1,False,False,True,False,True,False,False,False,True,True,True,True
2050,5.0,1,False,False,True,False,False,False,True,True,False,False,True,True
2051,5.0,1,False,True,False,False,False,True,False,True,False,False,True,True
2052,5.0,0,True,False,False,False,False,True,False,False,True,True,False,False
2053,3.0,1,True,False,False,False,False,False,False,True,False,False,False,False
2054,7.0,0,False,True,False,False,False,False,True,False,True,True,False,True
2055,8.0,0,False,False,True,True,False,False,False,False,True,False,True,False
2056,7.0,1,False,False,False,False,False,False,False,True,False,False,True,True
2057,5.0,0,False,False,False,False,True,True,False,False,False,False,False,True
2058,1.5,0,False,True,False,True,False,False,True,False,False,True,True,False
2059,5.0,0,False,False,False,False,False,False,False,False,True,True,False,False
2060,5.0,1,False,True,False,False,False,False,False,False,False,False,True,True
2061,5.0,0,False,True,False,False,False,False,True,False,False,True,True,False
2062,5.0,0,True,False,False,False,False,False,True,True,False,True,False,True
2063,7.0,1,False,False,False,True,False,False,False,False,True,True,False,False
2064,2.0,0,True,False,False,True,False,False,True,False,True,True,False,True
2065,2.0,0,False,False,True,False,False,True,False,False,False,True,True,False
2066,3.0,1,False,True,False,False,True,True,False,False,False,False,True,False
2067,8.0,1,False,False,False,False,True,False,False,True,False,False,False,False
2068,5.0,1,False,True,False,False,False,False,False,False,False,False,True,False
2069,5.0,1,False,True,False,True,False,False,False,True,False,True,True,True
2070,5.0,1,True,False,False,True,False,False,False,True,False,True,False,False
2071,1.5,0,False,True,False,True,False,True,False,True,False,True,False,True
2072,2.0,0,False,True,False,False,True,False,False,False,True,True,False,False
2073,8.0,0,False,False,True,True,False,True,False,True,False,True,True,False
2074,3.0,1,True,False,False,True,False,False,False,True,False,True,True,False
2075,8.0,1,False,True,False,False,False,False,True,False,False,False,True,False
2076,1.5,1,False,True,False,True,False,True,False,False,False,False,False,True
2077,3.0,0,False,True,False,True,False,False,False,True,False,True,False,True
2078,2.0,1,False,True,False,False,True,False,True,True,False,False,True,True
2079,3.0,0,True,False,False,True,False,True,False,False,False,True,False,True
2080,3.0,0,False,True,False,False,True,False,True,False,True,False,True,True
2081,8.0,0,False,False,True,True,False,True,False,False,False,False,True,False
2082,1.5,1,False,True,False,True,False,False,True,False,False,True,False,False
2083,8.0,0,True,False,False,False,False,False,True,False,False,False,True,False
2084,8.0,0,False,False,False,False,False,False,False,False,True,False,True,False
2085,5.0,0,True,False,False,True,False,False,False,False,False,False,True,False
2086,3.0,1,False,False,True,False,True,True,False,False,True,True,False,True
2087,7.0,1,False,True,False,False,True,False,True,False,False,False,True,False
2088,1.5,1,False,True,False,False,False,False,False,False,False,True,True,True
2089,8.0,1,False,True,False,True,False,False,True,True,False,False,False,False
2090,7.0,0,False,True,False,False,False,False,True,False,False,False,True,False
2091,8.0,0,False,True,False,False,False,True,False,True,False,True,False,False
2092,7.0,1,False,True,False,False,True,True,False,False,True,False,True,False
2093,3.0,1,False,False,True,False,False,True,False,False,False,True,True,True
2094,5.0,0,True,False,False,False,False,False,False,True,False,True,True,False
2095,3.0,1,False,True,False,False,True,False,False,False,True,False,False,False
2096,7.0,1,False,False,True,True,False,False,False,False,False,False,False,True
2097,2.0,1,False,False,False,False,False,True,False,True,False,False,True,True
2098,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False
2099,3.0,1,True,False,False,False,False,True,False,True,False,True,True,True
2100,1.5,1,False,False,False,True,False,False,False,False,True,True,False,False
2101,1.5,1,False,False,True,False,False,False,False,False,True,True,False,True
2102,3.0,1,False,False,False,False,False,False,False,False,True,False,False,False
2103,5.0,0,False,False,True,False,True,False,False,True,False,True,True,True
2104,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False
2105,3.0,0,False,False,True,True,False,True,False,False,False,False,True,False
2106,8.0,1,True,False,False,False,False,False,True,True,False,True,True,True
2107,3.0,1,False,False,False,False,True,True,False,True,False,False,True,False
2108,1.5,1,False,True,False,False,True,False,True,True,False,True,True,True
2109,7.0,0,False,True,False,False,False,False,True,True,False,False,False,True
2110,1.5,0,False,True,False,False,True,False,True,True,False,True,False,True
2111,1.5,0,False,True,False,True,False,False,True,True,False,True,False,False
2112,7.0,1,False,False,False,False,False,False,True,False,False,True,False,True
2113,2.0,0,False,True,False,False,True,False,True,True,False,False,True,False
2114,8.0,1,False,False,False,False,False,True,False,True,False,True,False,False
2115,7.0,1,False,True,False,True,False,False,True,False,False,False,True,False
2116,2.0,1,False,True,False,True,False,False,False,False,True,True,True,False
2117,2.0,1,True,False,False,False,False,False,False,False,True,False,False,True
2118,3.0,1,False,False,True,False,True,False,True,False,False,True,False,True
2119,8.0,1,True,False,False,False,False,False,True,False,False,False,False,True
2120,2.0,0,True,False,False,True,False,False,True,False,True,True,False,False
2121,3.0,0,True,False,False,True,False,False,False,False,True,True,False,False
2122,5.0,1,False,False,True,False,False,False,False,False,False,False,True,True
2123,3.0,0,False,False,True,False,True,False,True,False,False,True,False,True
2124,5.0,0,False,True,False,True,False,False,True,False,False,False,False,True
2125,8.0,0,False,False,False,False,True,True,False,False,True,False,False,False
2126,2.0,1,False,False,True,False,True,True,False,True,False,False,True,False
2127,5.0,0,False,False,False,False,False,True,False,False,True,True,True,True
2128,5.0,1,False,True,False,False,False,True,False,False,False,True,False,False
2129,5.0,1,False,False,False,False,True,False,True,False,True,False,True,False
2130,1.5,0,False,False,True,False,False,False,False,False,True,True,False,True
2131,7.0,0,False,True,False,True,False,True,False,False,True,True,False,False
2132,3.0,0,False,False,False,True,False,False,True,False,True,False,False,True
2133,2.0,0,True,False,False,True,False,False,True,False,True,True,True,False
2134,7.0,1,False,True,False,False,True,False,False,False,True,True,False,False
2135,3.0,1,False,False,True,True,False,False,False,False,False,True,True,True
2136,5.0,1,False,False,True,True,False,False,True,False,True,False,False,False
2137,3.0,1,False,False,False,False,True,False,False,False,False,True,False,True
2138,7.0,0,False,False,False,False,True,False,False,True,False,True,True,False
2139,5.0,0,False,False,False,True,False,False,False,True,False,False,True,False
2140,2.0,0,True,False,False,True,False,False,True,False,False,False,False,False
2141,5.0,0,False,False,True,False,True,False,True,False,False,True,True,True
2142,2.0,0,True,False,False,True,False,True,False,True,False,False,False,True
2143,3.0,1,False,False,False,False,True,False,False,False,True,False,True,False
2144,8.0,0,False,False,False,False,False,False,False,False,True,False,False,False
2145,2.0,0,True,False,False,False,False,True,False,True,False,False,True,False
2146,7.0,0,False,False,False,False,False,True,False,True,False,False,True,True
2147,8.0,1,False,True,False,False,True,False,False,False,False,True,False,True
2148,1.5,0,True,False,False,False,False,False,True,True,False,False,False,False
2149,1.5,0,False,False,False,True,False,False,False,False,False,False,False,True
2150,1.5,1,True,False,False,False,True,False,True,True,False,True,False,True
2151,7.0,1,False,False,True,False,True,False,True,False,False,False,True,False
2152,7.0,0,True,False,False,False,True,True,False,True,False,False,False,False
2153,3.0,1,True,False,False,False,True,False,False,False,True,False,False,False
2154,7.0,0,False,False,False,False,False,False,False,False,True,False,True,True
2155,1.5,1,True,False,False,False,False,False,False,False,False,False,False,False
2156,3.0,0,False,False,False,False,True,False,True,False,True,False,False,False
2157,1.5,0,True,False,False,True,False,True,False,False,False,False,False,True
2158,5.0,1,False,True,False,False,False,False,True,True,False,True,False,False
2159,1.5,1,True,False,False,False,False,True,False,False,True,True,False,True
2160,5.0,0,True,False,False,False,False,True,False,False,False,False,False,True
2161,1.5,0,True,False,False,False,True,True,False,False,False,True,True,False
2162,3.0,0,False,False,True,True,False,True,False,False,True,False,False,True
2163,5.0,0,False,True,False,False,True,False,True,False,True,True,True,False
2164,8.0,0,False,False,False,False,True,True,False,False,True,True,False,False
2165,8.0,1,False,False,False,False,True,False,True,False,False,False,True,True
2166,1.5,1,False,True,False,True,False,False,False,True,False,True,False,False
2167,3.0,1,False,False,True,False,False,False,True,True,False,False,True,False
2168,1.5,1,True,False,False,True,False,False,True,True,False,True,True,True
2169,8.0,0,False,False,True,False,False,False,True,False,False,True,True,True
2170,3.0,1,True,False,False,False,False,False,True,False,False,True,False,True
2171,1.5,0,False,True,False,True,False,True,False,True,False,True,True,False
2172,7.0,0,False,False,False,True,False,False,False,True,False,True,False,True
2173,5.0,1,True,False,False,False,True,False,True,False,False,False,True,False
2174,3.0,1,True,False,False,True,False,False,True,False,False,True,False,False
2175,5.0,0,False,True,False,False,False,True,False,True,False,False,True,True
2176,5.0,1,False,False,False,True,False,False,False,False,True,False,True,False
2177,8.0,0,False,True,False,False,False,False,False,False,False,True,True,True
2178,3.0,1,False,False,False,False,True,False,True,False,False,True,True,True
2179,2.0,1,False,False,False,True,False,True,False,False,False,False,False,False
2180,1.5,0,True,False,False,False,True,True,False,False,False,False,False,False
2181,5.0,0,False,False,False,True,False,False,False,True,False,False,True,False
2182,7.0,1,False,False,False,True,False,False,False,False,True,False,True,True
2183,5.0,1,False,True,False,False,False,False,True,False,False,False,True,True
2184,8.0,1,True,False,False,False,True,True,False,False,False,False,False,False
2185,1.5,1,True,False,False,True,False,False,False,True,False,False,True,True
2186,3.0,0,False,False,True,False,False,False,False,False,False,True,False,True
2187,7.0,0,True,False,False,False,True,False,False,False,True,False,True,False
2188,8.0,0,True,False,False,True,False,False,False,False,True,True,False,True
2189,5.0,0,False,False,True,True,False,True,False,False,False,True,True,False
2190,5.0,1,False,True,False,False,True,True,False,True,False,True,False,True
2191,3.0,1,False,True,False,False,False,False,True,False,False,True,False,False
2192,7.0,1,False,False,False,False,True,False,True,False,False,True,True,True
2193,3.0,0,False,True,False,True,False,False,True,False,False,True,True,False
2194,5.0,1,False,False,True,True,False,False,False,True,False,False,False,False
2195,2.0,0,False,False,True,True,False,False,True,False,False,True,False,True
2196,5.0,0,False,True,False,True,False,True,False,False,False,True,False,False
2197,8.0,0,False,True,False,False,True,False,True,False,True,False,True,True
2198,8.0,0,False,False,True,True,False,True,False,False,True,True,False,True
2199,8.0,1,False,False,False,False,True,False,False,True,False,False,False,True
2200,8.0,1,False,True,False,False,False,False,True,False,False,True,True,False
2201,7.0,1,False,False,True,False,True,False,True,False,False,True,True,True
2202,3.0,1,False,True,False,False,False,False,True,False,False,False,True,True
2203,8.0,0,True,False,False,True,False,False,False,True,False,False,True,True
2204,1.5,0,True,False,False,False,True,False,True,True,False,False,False,True
2205,7.0,0,True,False,False,False,True,True,False,True,False,False,False,True
2206,7.0,1,False,True,False,True,False,False,False,False,True,False,False,False
2207,8.0,1,True,False,False,False,False,True,False,False,False,True,True,True
2208,7.0,0,False,True,False,True,False,False,True,True,False,False,True,True
2209,7.0,1,True,False,False,False,True,False,False,False,False,True,True,True
2210,5.0,0,False,False,True,True,False,True,False,False,True,False,True,False
2211,5.0,1,True,False,False,True,False,False,True,False,False,True,True,True
2212,7.0,1,False,False,True,False,False,False,True,False,False,True,True,False
2213,3.0,1,False,False,True,False,False,False,True,True,False,False,False,True
2214,3.0,0,False,False,True,False,True,False,True,False,True,True,False,True
2215,7.0,0,False,False,False,False,True,False,True,False,True,False,False,False
2216,7.0,0,False,False,True,True,False,False,False,False,True,True,False,True
2217,8.0,1,True,False,False,False,True,False,False,True,False,False,False,False
2218,8.0,0,False,True,False,True,False,True,False,True,False,True,True,True
2219,2.0,1,False,True,False,True,False,False,True,True,False,True,True,False
2220,7.0,1,True,False,False,True,False,False,True,False,False,False,False,True
2221,3.0,1,False,False,False,False,False,False,False,True,False,False,False,True
2222,7.0,0,False,False,True,False,True,False,False,False,False,True,False,False
2223,2.0,1,False,True,False,True,False,True,False,True,False,True,True,True
2224,1.5,1,True,False,False,False,True,False,False,False,True,True,True,False
2225,3.0,0,False,False,False,False,False,False,True,False,True,False,False,True
2226,3.0,1,False,True,False,False,True,False,False,True,False,True,False,False
2227,8.0,1,True,False,False,False,True,False,True,False,False,True,True,True
2228,1.5,0,True,False,False,True,False,False,False,False,True,False,False,True
2229,5.0,0,False,True,False,False,True,True,False,False,True,True,True,True
2230,2.0,0,False,False,False,False,False,True,False,True,False,False,False,True
2231,3.0,0,False,False,False,True,False,False,True,True,False,False,True,False
2232,5.0,0,False,True,False,False,False,True,False,False,False,False,False,True
2233,2.0,0,False,False,False,False,True,False,False,True,False,True,False,False
2234,5.0,0,False,False,False,True,False,True,False,False,True,False,True,False
2235,1.5,0,False,True,False,False,True,True,False,False,False,False,False,True
2236,1.5,1,False,True,False,False,True,False,False,False,True,True,True,True
2237,7.0,0,False,False,False,False,True,True,False,False,True,False,True,True
2238,5.0,1,True,False,False,True,False,True,False,False,False,True,True,True
2239,3.0,1,False,False,True,False,True,False,False,True,False,True,False,True
2240,8.0,0,True,False,False,False,True,False,True,False,False,True,True,False
2241,1.5,0,False,False,False,False,False,False,False,True,False,False,True,False
2242,2.0,0,True,False,False,True,False,True,False,False,True,False,False,True
2243,5.0,1,False,False,True,True,False,False,False,False,False,False,False,True
2244,2.0,0,False,False,True,False,False,True,False,False,False,False,True,True
